RoomID,MapID,MapID2,Elevation,Note,Cond,ObjStep,GridID,GridType,GroundID
83,60030,,127.52,,0,1,27,2,130
83,60031,,127.11,,0,1,0,0,130
83,60032,,124.62,,0,1,0,0,130
83,60033,,123.35,,0,1,0,0,120
83,60034,,122.95,,0,1,0,0,120
83,60035,,122.67,,0,1,67,2,120
83,60036,,122.86,,0,1,66,2,120
83,60037,,123.46,,0,1,0,0,120
83,60038,,123.59,,0,1,0,0,120
83,60039,,122.35,,0,1,0,0,120
83,60040,,121.91,,0,1,0,0,120
83,60041,,120.19,,0,1,0,0,120
83,60042,,121.3,,0,1,0,0,120
83,60043,,119.75,,0,1,0,0,120
83,60044,,119.69,,0,1,0,0,120
83,60045,,119.89,,0,1,0,0,120
83,60046,,119.61,,0,1,0,0,120
83,60047,,119.85,,0,1,0,0,120
83,60048,,119.55,,0,1,40,2,120
83,60049,,119,,0,1,39,2,120
83,60050,,119.45,,0,1,0,0,120
83,60051,,118.24,,0,1,0,0,120
83,60052,,119.3,,0,1,0,0,120
83,60053,,117,,0,1,0,0,120
83,60054,,117.03,,0,1,0,0,120
83,60055,,116.22,,0,1,0,0,120
83,60056,,116.36,,0,1,0,0,120
83,60057,,115,,0,1,0,0,120
83,60058,,116.25,,0,1,0,0,120
83,60059,,114.07,,0,1,0,0,110
83,60060,,115.84,,0,1,0,0,120
83,60061,,115.24,,0,1,0,0,120
83,60062,,112.07,,0,1,0,0,110
83,60063,,111.85,,0,1,0,0,110
83,60064,,110,,0,1,0,0,110
83,60065,,111.65,,0,1,0,0,110
83,60066,,109.75,,0,1,0,0,110
83,60067,,110.35,,0,1,54,2,110
83,60068,,109.68,,0,1,54,2,110
83,60069,,111.32,,0,1,0,0,110
83,60070,,109.12,,0,1,0,0,110
83,60071,,109.63,,0,1,0,0,110
83,60072,,109.75,,0,1,0,0,110
83,60073,,110.3,,0,1,0,0,110
83,60074,,109.7,,0,1,0,0,110
83,60075,,108.57,,0,1,0,0,110
83,60076,,109.11,,0,1,0,0,110
83,60077,,106.77,,0,1,0,0,110
83,60078,,110.51,,0,3,51,3,110
83,60079,,109.2,,0,3,51,3,110
83,60080,,113.45,,0,3,51,3,110
83,60081,,112.23,,0,3,51,3,110
83,60082,,113.54,,0,3,51,3,110
83,60083,,116.26,,0,3,51,3,120
83,60084,,109.06,,0,1,0,0,110
83,60085,,113.11,,0,1,0,0,110
83,60086,,111.47,,0,1,0,0,110
83,60087,,106.29,,0,1,0,0,110
83,60088,,107.34,,0,1,0,0,110
83,60089,,106,,0,1,0,0,110
83,60090,,105.5,,0,1,67,2,110
83,60091,,105.68,,0,1,153,2,110
83,60092,,108.42,,0,1,0,0,110
83,60093,,105.76,,0,1,28,2,110
83,60094,,104.59,,0,1,0,0,110
83,60095,,105.65,,0,1,28,2,110
83,60096,,106,,0,1,0,0,110
83,60097,,104.56,,0,1,28,2,110
83,60098,,104.55,,0,1,0,0,110
83,60099,,104.27,,0,1,28,2,100
83,60100,,104.13,,0,1,0,0,100
83,60101,,103.47,,0,1,28,2,100
83,60102,,103.98,,0,1,0,0,100
83,60103,,103.29,,0,1,28,2,100
83,60104,,103.45,,0,3,51,3,100
83,60105,,102.65,,7,1,32,2,100
83,60106,,104.46,,0,3,51,3,100
83,70000,,137.12,,0,1,0,0,140
83,70001,,133.01,,0,1,28,2,130
83,70002,,134.57,,0,1,0,0,140
83,70003,,131.06,,0,1,28,2,130
83,70004,,133.05,,0,1,0,0,130
83,70005,,132.94,,0,1,28,2,130
83,70006,,134.93,,0,1,0,0,140
83,70007,,134.95,,0,1,32,2,140
83,70008,,140.11,,0,1,0,0,140
83,70009,,133.11,,0,1,0,0,130
83,70010,,137.83,,0,1,0,0,140
83,70011,,132.9,,0,1,0,0,130
83,70012,,135.3,,0,1,0,0,140
83,70013,,132.57,,0,1,0,0,130
83,70014,,135.01,,0,1,0,0,140
83,70015,,132.45,,0,1,0,0,130
83,70016,,131.64,,0,1,0,0,130
83,70017,,128.24,,0,3,51,3,130
83,70018,,128.85,,0,1,26,2,130
83,70019,,131,,7,1,26,2,130
83,70020,,126.85,,0,1,0,0,130
83,70021,,128.09,,0,1,0,0,130
83,70022,,126.06,,0,1,0,0,130
83,70023,,124.95,,0,1,0,0,130
83,70024,,126.87,,0,3,51,3,130
83,70025,,125.01,,0,3,51,3,130
83,70026,,127.09,,7,1,33,2,130
83,70027,,127,,7,1,27,2,130
83,70028,,126.05,,7,1,43,2,130
83,70029,,126.86,,0,3,51,3,130
83,70030,,126,,0,1,0,0,130
83,70031,,122.44,,0,1,0,0,120
83,70032,,123,,0,1,0,0,120
83,70033,,123.74,,0,1,0,0,120
83,70034,,123.02,,0,1,0,0,120
83,70035,,121.07,,0,1,67,2,120
83,70036,,122.73,,0,1,66,2,120
83,70037,,123.3,,0,1,0,0,120
83,70038,,122.14,,0,1,0,0,120
83,70039,,121.41,,0,1,0,0,120
83,70040,,121.15,,0,1,0,0,120
83,70041,,120.86,,0,3,51,3,120
83,70042,,120,,0,1,0,0,120
83,70043,,121,,0,1,0,0,120
83,70044,,120.26,,0,1,0,0,120
83,70045,,118.94,,0,1,0,0,120
83,70046,,119.9,,0,1,0,0,120
83,70047,,118.44,,0,1,0,0,120
83,70048,,118.83,,0,1,40,2,120
83,70049,,116.91,,0,1,128,2,120
83,70050,,118.47,,0,1,0,0,120
83,70051,,118.16,,0,1,28,2,120
83,70052,,117.26,,0,1,0,0,120
83,70053,,117.67,,0,1,28,2,120
83,70054,,117.2,,0,1,0,0,120
83,70055,,117.43,,0,1,28,2,120
83,70056,,115.85,,0,1,0,0,120
83,70057,,116.18,,0,1,28,2,120
83,70058,,115.08,,0,1,0,0,120
83,70059,,113,,0,1,28,2,110
83,70060,,115,,0,1,0,0,120
83,70061,,114.35,,0,1,28,2,110
83,70062,,114.01,,0,1,0,0,110
83,70063,,112.57,,0,1,152,2,110
83,70064,,113.85,,0,1,61,2,110
83,70065,,113.2,,0,1,28,2,110
83,70066,,112.93,,0,1,58,2,110
83,70067,,112,,0,1,28,2,110
83,70068,,111.56,,0,1,0,0,110
83,70069,,112.96,,0,1,32,2,110
83,70070,,111.86,,0,1,0,0,110
83,70071,,112.6,,0,3,51,3,110
83,70072,,112.73,,0,3,51,3,110
83,70073,,114.06,,0,3,51,3,110
83,70074,,112.4,,0,1,0,0,110
83,70075,,112.96,,0,3,51,3,110
83,70076,,109.3,,0,1,0,0,110
83,70077,,112.1,,0,1,0,0,110
83,70078,,108.15,,0,1,0,0,110
83,70079,,107.94,,0,1,0,0,110
83,70080,,107.15,,0,1,0,0,110
83,70081,,107.04,,0,1,0,0,110
83,70082,,107.52,,0,1,0,0,110
83,70083,,106.91,,0,1,0,0,110
83,70084,,111.16,,0,1,0,0,110
83,70085,,106.98,,0,1,0,0,110
83,70086,,107.9,,0,1,0,0,110
83,70087,,107.02,,0,1,0,0,110
83,70088,,105.21,,0,1,0,0,110
83,70089,,106.9,,0,1,0,0,110
83,70090,,105.54,,0,1,67,2,110
83,70091,,105,,0,1,66,2,110
83,70092,,105,,0,1,0,0,110
83,70093,,102,,0,1,0,0,100
83,70094,,105.11,,0,1,0,0,110
83,70095,,102.64,,0,1,0,0,100
83,70096,,103.98,,0,1,0,0,100
83,70097,,104.76,,0,1,0,0,110
83,70098,,103.53,,0,1,0,0,100
83,70099,,101.84,,0,1,0,0,100
83,70100,,100.39,,0,1,0,0,100
83,70101,,100.02,,0,1,34,2,100
83,70102,,100.04,,0,1,0,0,100
83,70103,,100,,0,1,28,2,100
83,70104,,100.94,,0,3,51,3,100
83,70105,,100.06,,0,1,31,2,100
83,70106,,100.54,,7,1,39,2,100
83,80000,,133.81,,0,1,0,0,130
83,80001,,134,,0,1,0,0,130
83,80002,,132.57,,0,1,0,0,130
83,80003,,131.94,,0,1,0,0,130
83,80004,,131.83,,0,1,0,0,130
83,80005,,131.62,,0,1,0,0,130
83,80006,,132.52,,0,1,0,0,130
83,80007,,130.45,,0,1,0,0,130
83,80008,,130.71,,0,1,33,2,130
83,80009,,128.55,,0,1,0,0,130
83,80010,,130.61,,0,1,28,2,130
83,80011,,128.61,,0,1,0,0,130
83,80012,,130.83,,0,1,28,2,130
83,80013,,126.57,,0,1,0,0,130
83,80014,,128.25,,0,1,28,2,130
83,80015,,127.69,,0,1,0,0,130
83,80016,,128.55,,0,1,32,2,130
83,80017,,125.85,,0,1,33,2,130
83,80018,,129.33,,0,3,51,3,130
83,80019,,127.61,,7,1,47,2,130
83,80020,,129.75,,7,1,26,2,130
83,80021,,127.48,,7,1,48,2,130
83,80022,,127.29,,0,1,0,0,130
83,80023,,127.55,,7,1,28,2,130
83,80024,,126.25,,0,3,51,3,130
83,80025,,125.55,,7,1,28,2,130
83,80026,,126.43,,7,1,40,2,130
83,80027,,124.38,,7,1,41,2,120
83,80028,,124.06,,0,1,0,0,120
83,80029,,124,,0,1,0,0,120
83,80030,,123.96,,0,1,0,0,120
83,80031,,123.55,,0,1,0,0,120
83,80032,,123.15,,0,1,0,0,120
83,80033,,122,,0,1,0,0,120
83,80034,,122.11,,0,1,0,0,120
83,80035,,121.51,,0,1,0,0,120
83,80036,,121.69,,0,1,130,2,120
83,80037,,123.74,,0,1,66,2,120
83,80038,,124.73,,0,1,28,2,130
83,80039,,126.12,,0,1,0,0,130
83,80040,,120.95,,0,1,28,2,120
83,80041,,120.72,,0,1,0,0,120
83,80042,,120,,0,1,28,2,120
83,80043,,118,,0,1,0,0,120
83,80044,,118.75,,0,1,28,2,120
83,80045,,117.37,,0,3,51,3,120
83,80046,,117.94,,0,1,28,2,120
83,80047,,118.27,,0,3,51,3,120
83,80048,,118.85,,7,1,99,2,120
83,80049,,120.53,,0,1,26,2,120
83,80050,,120,,0,3,51,3,120
83,80051,,119.52,,0,3,51,3,120
83,80052,,119,,0,3,51,3,120
83,80053,,118.67,,0,3,51,3,120
83,80054,,118.25,,0,1,0,0,120
83,80055,,116.42,,0,1,0,0,120
83,80056,,117.41,,0,1,0,0,120
83,80057,,115.38,,0,1,0,0,120
83,80058,,114.66,,0,1,0,0,120
83,80059,,114.51,,0,1,0,0,120
83,80060,,114,,0,1,0,0,110
83,80061,,113,,0,1,54,2,110
83,80062,,113.75,,0,1,54,2,110
83,80063,,113,,0,1,0,0,110
83,80064,,112.4,,0,1,0,0,110
83,80065,,113,,0,1,0,0,110
83,80066,,113.75,,0,1,0,0,110
83,80067,,111.03,,0,1,0,0,110
83,80068,,111.17,,0,3,51,3,110
83,80069,,110.23,,7,1,40,2,110
83,80070,,112.75,,7,1,39,2,110
83,80071,,112.19,,0,1,0,0,110
83,80072,,115.15,,0,3,51,3,120
83,80073,,111.65,,0,1,0,0,110
83,80074,,113.89,,0,3,51,3,110
83,80075,,110.47,,0,1,0,0,110
83,80076,,112.75,,0,1,0,0,110
83,80077,,108.7,,0,1,0,0,110
83,80078,,111.74,,0,1,0,0,110
83,80079,,109.98,,0,1,0,0,110
83,80080,,107.25,,0,1,0,0,110
83,80081,,108.08,,0,1,0,0,110
83,80082,,108,,0,1,0,0,110
83,80083,,108.49,,0,1,0,0,110
83,80084,,107.54,,0,1,0,0,110
83,80085,,107.48,,0,1,0,0,110
83,80086,,105.72,,0,1,0,0,110
83,80087,,105.4,,0,1,0,0,110
83,80088,,106.84,,0,1,0,0,110
83,80089,,104.72,,0,1,0,0,110
83,80090,,104.89,,0,1,67,2,110
83,80091,,104.49,,0,1,66,2,100
83,80092,,102.54,,0,1,0,0,100
83,80093,,102.85,,0,1,0,0,100
83,80094,,102.93,,0,1,0,0,100
83,80095,,102.67,,0,1,34,2,100
83,80096,,102.35,,0,1,0,0,100
83,80097,,102.45,,0,1,31,2,100
83,80098,,101,,0,1,34,2,100
83,80099,,101.55,,0,1,0,0,100
83,80100,,102.07,,0,1,31,2,100
83,80101,,101.11,,0,1,0,0,100
83,80102,,100.99,,0,1,0,0,100
83,80103,,100.41,,0,1,0,0,100
83,80104,,98.65,,0,1,0,0,100
83,80105,,99.54,,0,1,0,0,100
83,80106,,99,,0,1,0,0,100
83,90000,,132.64,,0,1,0,0,130
83,90001,,133,,0,1,0,0,130
83,90002,,132.51,,0,1,0,0,130
83,90003,,131.88,,0,1,0,0,130
83,90004,,132,,0,1,0,0,130
83,90005,,129.47,,0,1,0,0,130
83,90006,,131.03,,0,1,0,0,130
83,90007,,130.16,,0,1,0,0,130
83,90008,,130.81,,0,1,0,0,130
83,90009,,129,,0,1,0,0,130
83,90010,,127.92,,0,1,0,0,130
83,90011,,128,,0,1,0,0,130
83,90012,,126.69,,0,1,0,0,130
83,90013,,127,,0,1,0,0,130
83,90014,,126.58,,0,1,0,0,130
83,90015,,125.07,,0,1,0,0,130
83,90016,,125.23,,0,1,0,0,130
83,90017,,125,,0,1,0,0,130
83,90018,,125.16,,7,1,40,2,130
83,90019,,123.23,,0,1,33,2,120
83,90020,,127.16,,0,3,51,3,130
83,90021,,125.42,,7,1,28,2,130
83,90022,,126.02,,0,1,0,0,130
83,90023,,127,,7,1,32,2,130
83,90024,,125.1,,0,1,0,0,130
83,90025,,125.03,,0,1,0,0,130
83,90026,,123.28,,0,1,0,0,120
83,90027,,122.01,,0,1,0,0,120
83,90028,,123.46,,0,1,26,2,120
83,90029,,122,,0,1,128,2,120
83,90030,,124.32,,0,1,0,0,120
83,90031,,121,,0,1,28,2,120
83,90032,,121.48,,0,1,0,0,120
83,90033,,121,,0,1,28,2,120
83,90034,,121.48,,0,1,0,0,120
83,90035,,120,,0,1,170,2,120
83,90036,,121.15,,0,1,54,2,120
83,90037,,118.79,,0,1,0,0,120
83,90038,,120.05,,0,1,0,0,120
83,90039,,118.57,,0,1,0,0,120
83,90040,,123.19,,0,3,51,3,120
83,90041,,120.03,,0,1,0,0,120
83,90042,,120.76,,0,1,0,0,120
83,90043,,119.92,,0,1,0,0,120
83,90044,,118.05,,0,1,0,0,120
83,90045,,116.95,,0,1,0,0,120
83,90046,,117.35,,0,3,51,3,120
83,90047,,116.16,,0,1,0,0,120
83,90048,,119.22,,0,3,51,3,120
83,90049,,115.13,,0,1,0,0,120
83,90050,,117.71,,7,1,26,2,120
83,90051,,115.16,,0,1,39,2,120
83,90052,,118.16,,0,3,51,3,120
83,90053,,114.26,,0,1,0,0,110
83,90054,,116.35,,0,1,0,0,120
83,90055,,114,,0,1,0,0,110
83,90056,,114.45,,0,1,0,0,110
83,90057,,114.97,,0,1,54,2,120
83,90058,,114.75,,0,1,61,2,120
83,90059,,114,,0,1,0,0,110
83,90060,,114.09,,0,1,58,2,110
83,90061,,113.68,,0,1,0,0,110
83,90062,,113.95,,0,1,0,0,110
83,90063,,112.16,,0,1,0,0,110
83,90064,,113,,0,1,0,0,110
83,90065,,111.33,,0,1,0,0,110
83,90066,,110.91,,0,1,0,0,110
83,90067,,111.08,,0,1,0,0,110
83,90068,,111.1,,0,1,0,0,110
83,90069,,109.65,,0,1,0,0,110
83,90070,,110.66,,0,1,26,2,110
83,90071,,112.42,,7,1,33,2,110
83,90072,,112.14,,0,1,0,0,110
83,90073,,114,,0,1,32,2,110
83,90074,,111.8,,0,1,0,0,110
83,90075,,111.84,,0,1,0,0,110
83,90076,,109,,0,1,0,0,110
83,90077,,108.67,,0,1,0,0,110
83,90078,,108.35,,0,1,0,0,110
83,90079,,108,,0,1,0,0,110
83,90080,,108.77,,0,1,0,0,110
83,90081,,109,,0,1,0,0,110
83,90082,,108.51,,0,1,0,0,110
83,90083,,108.93,,0,3,51,3,110
83,90084,,109.46,,0,1,0,0,110
83,90085,,107.66,,0,1,34,2,110
83,90086,,106.05,,0,1,0,0,110
83,90087,,103.92,,0,1,31,2,100
83,90088,,106,,0,1,34,2,110
83,90089,,104,,0,1,0,0,100
83,90090,,104.09,,0,1,151,2,100
83,90091,,105.08,,0,1,66,2,110
83,90092,,104.29,,0,1,28,2,100
83,90093,,104,,0,1,0,0,100
83,90094,,103.35,,0,1,31,2,100
83,90095,,103,,0,1,0,0,100
83,90096,,102.44,,0,1,0,0,100
83,90097,,100.03,,0,1,0,0,100
83,90098,,99.35,,0,1,0,0,100
83,90099,,100,,0,1,0,0,100
83,90100,,100.56,,0,1,0,0,100
83,90101,,100,,0,1,0,0,100
83,90102,,99.39,,0,1,0,0,100
83,90103,,100,,0,1,0,0,100
83,90104,,99.65,,0,1,0,0,100
83,90105,,98.87,,0,1,0,0,100
83,90106,,99,,0,1,0,0,100
83,100000,,131.94,,0,1,0,0,130
83,100001,,130.25,,0,1,0,0,130
83,100002,,130.51,,0,1,0,0,130
83,100003,,130.05,,0,1,0,0,130
83,100004,,130.04,,0,1,0,0,130
83,100005,,129.74,,0,3,51,3,130
83,100006,,129.06,,0,1,0,0,130
83,100007,,128.58,,0,1,0,0,130
83,100008,,128.83,,0,1,0,0,130
83,100009,,128.95,,0,1,0,0,130
83,100010,,128.65,,0,1,0,0,130
83,100011,,127.93,,0,1,0,0,130
83,100012,,127,,0,1,0,0,130
83,100013,,124.82,,0,1,0,0,130
83,100014,,125,,0,1,0,0,130
83,100015,,124,,0,1,0,0,120
83,100016,,123.99,,0,1,0,0,120
83,100017,,123.4,,0,1,0,0,120
83,100018,,123.03,,0,1,0,0,120
83,100019,,123.68,,0,1,0,0,120
83,100020,,123.04,,0,3,51,3,120
83,100021,,123.57,,0,3,51,3,120
83,100022,,124.94,,0,3,51,3,130
83,100023,,124.85,,7,1,27,2,130
83,100024,,126.77,,7,1,128,2,130
83,100025,,124.74,,0,3,51,3,130
83,100026,,123.12,,0,1,28,2,120
83,100027,,122.05,,0,1,0,0,120
83,100028,,122.3,,0,1,99,2,120
83,100029,,121.77,,0,1,39,2,120
83,100030,,120.89,,0,1,0,0,120
83,100031,,121.71,,0,1,0,0,120
83,100032,,121.76,,0,1,0,0,120
83,100033,,121.05,,0,1,0,0,120
83,100034,,120.94,,0,1,0,0,120
83,100035,,120.24,,0,1,67,2,120
83,100036,,121,,0,1,66,2,120
83,100037,,120.27,,0,1,0,0,120
83,100038,,118.05,,0,1,0,0,120
83,100039,,118.26,,0,1,0,0,120
83,100040,,120.14,,0,1,0,0,120
83,100041,,119.6,,0,1,0,0,120
83,100042,,120.86,,0,1,0,0,120
83,100043,,117.76,,0,1,0,0,120
83,100044,,117.58,,0,1,0,0,120
83,100045,,116,,0,3,51,3,120
83,100046,,116,,0,1,0,0,120
83,100047,,116.83,,0,3,51,3,120
83,100048,,116.01,,0,1,0,0,120
83,100049,,118,,7,1,27,2,120
83,100050,,115.06,,0,1,27,2,120
83,100051,,117.26,,0,1,0,0,120
83,100052,,114.73,,0,1,0,0,120
83,100053,,118,,0,3,51,3,120
83,100054,,115.12,,0,1,0,0,120
83,100055,,113.89,,0,1,54,2,110
83,100056,,114.95,,0,1,54,2,120
83,100057,,113,,0,1,0,0,110
83,100058,,113.03,,0,1,0,0,110
83,100059,,112.69,,0,1,0,0,110
83,100060,,112.32,,0,1,0,0,110
83,100061,,113,,0,1,0,0,110
83,100062,,113,,0,1,0,0,110
83,100063,,111.85,,0,1,0,0,110
83,100064,,112.74,,0,1,0,0,110
83,100065,,111.26,,0,1,0,0,110
83,100066,,109.55,,0,1,0,0,110
83,100067,,110.26,,0,1,0,0,110
83,100068,,110.65,,0,1,0,0,110
83,100069,,109.68,,0,1,0,0,110
83,100070,,110.94,,0,3,51,3,110
83,100071,,109.57,,0,1,0,0,110
83,100072,,113.09,,0,3,51,3,110
83,100073,,108.91,,0,1,0,0,110
83,100074,,109.52,,0,1,33,2,110
83,100075,,108.34,,0,1,0,0,110
83,100076,,110.64,,0,1,28,2,110
83,100077,,110.67,,0,1,0,0,110
83,100078,,109.09,,7,1,28,2,110
83,100079,,111.06,,0,3,51,3,110
83,100080,,111.06,,7,1,28,2,110
83,100081,,113,,0,3,51,3,110
83,100082,,110.46,,7,1,28,2,110
83,100083,,111.07,,0,3,51,3,110
83,100084,,110.3,,0,1,31,2,110
83,100085,,111.74,,0,3,51,3,110
83,100086,,106.28,,0,1,0,0,110
83,100087,,108.58,,0,1,0,0,110
83,100088,,105.03,,0,1,0,0,110
83,100089,,102.17,,0,1,0,0,100
83,100090,,104.53,,0,1,67,2,110
83,100091,,103.82,,0,1,66,2,100
83,100092,,106.57,,0,1,0,0,110
83,100093,,103.58,,0,1,0,0,100
83,100094,,104,,0,1,0,0,100
83,100095,,103,,0,1,0,0,100
83,100096,,102.8,,0,1,0,0,100
83,100097,,100.42,,0,1,0,0,100
83,100098,,100.47,,0,1,0,0,100
83,100099,,100.51,,0,1,0,0,100
83,100100,,101.31,,0,1,0,0,100
83,100101,,101.93,,0,1,0,0,100
83,100102,,102.06,,0,1,0,0,100
83,100103,,102.64,,0,1,0,0,100
83,100104,,102.15,,0,1,0,0,100
83,100105,,101.49,,0,1,0,0,100
83,100106,,100.08,,0,1,0,0,100
83,110000,,129.53,,0,3,51,3,130
83,110001,,129.06,,0,1,0,0,130
83,110002,,130,,0,1,0,0,130
83,110003,,127.8,,0,1,0,0,130
83,110004,,129.78,,0,1,0,0,130
83,110005,,130,,0,1,0,0,130
83,110006,,129,,0,1,0,0,130
83,110007,,128.71,,0,1,0,0,130
83,110008,,128,,0,1,0,0,130
83,110009,,128.85,,0,1,0,0,130
83,110010,,128,,0,1,0,0,130
83,110011,,128.66,,0,1,0,0,130
83,110012,,125.63,,0,1,0,0,130
83,110013,,127.45,,0,1,0,0,130
83,110014,,125.1,,0,1,0,0,130
83,110015,,125.66,,0,1,0,0,130
83,110016,,123.37,,0,1,0,0,120
83,110017,,124.25,,0,1,27,2,120
83,110018,,123.56,,0,1,34,2,120
83,110019,,121.98,,0,1,0,0,120
83,110020,,121.62,,0,1,28,2,120
83,110021,,121.59,,0,1,0,0,120
83,110022,,122.05,,0,1,99,2,120
83,110023,,121.23,,0,1,26,2,120
83,110024,,123.36,,0,1,0,0,120
83,110025,,121.54,,0,1,0,0,120
83,110026,,122.11,,0,1,0,0,120
83,110027,,121.59,,0,1,0,0,120
83,110028,,120.86,,0,1,40,2,120
83,110029,,122.31,,7,1,33,2,120
83,110030,,121.43,,0,3,51,3,120
83,110031,,122.52,,7,1,28,2,120
83,110032,,122.63,,0,3,51,3,120
83,110033,,122,,0,1,28,2,120
83,110034,,121.7,,0,3,51,3,120
83,110035,,118.69,,0,1,170,2,120
83,110036,,119.69,,0,1,66,2,120
83,110037,,118.33,,0,1,0,0,120
83,110038,,119,,0,1,0,0,120
83,110039,,117.49,,0,1,0,0,120
83,110040,,119.09,,0,3,51,3,120
83,110041,,117.41,,0,1,0,0,120
83,110042,,118.56,,0,1,0,0,120
83,110043,,116.69,,0,1,0,0,120
83,110044,,118.32,,0,1,0,0,120
83,110045,,117.45,,0,1,0,0,120
83,110046,,117.03,,0,3,51,3,120
83,110047,,116.48,,0,1,27,2,120
83,110048,,118,,7,1,27,2,120
83,110049,,116.81,,0,1,0,0,120
83,110050,,118,,0,3,51,3,120
83,110051,,115.73,,0,1,0,0,120
83,110052,,117.3,,0,1,0,0,120
83,110053,,116.58,,0,1,54,2,120
83,110054,,116.08,,0,1,54,2,120
83,110055,,114.93,,0,1,0,0,120
83,110056,,113.89,,0,1,0,0,110
83,110057,,114.34,,0,1,0,0,110
83,110058,,113.54,,0,1,0,0,110
83,110059,,113.32,,0,1,0,0,110
83,110060,,112.84,,0,1,0,0,110
83,110061,,112.68,,0,1,0,0,110
83,110062,,113,,0,1,0,0,110
83,110063,,113.07,,0,1,0,0,110
83,110064,,111.37,,0,1,0,0,110
83,110065,,111.17,,0,1,0,0,110
83,110066,,110.54,,0,1,0,0,110
83,110067,,110,,0,1,0,0,110
83,110068,,109.84,,0,1,0,0,110
83,110069,,110.65,,0,1,0,0,110
83,110070,,109.44,,0,1,0,0,110
83,110071,,110.46,,0,1,0,0,110
83,110072,,109.89,,0,1,0,0,110
83,110073,,109.74,,0,1,0,0,110
83,110074,,109.66,,0,1,0,0,110
83,110075,,109.69,,0,1,0,0,110
83,110076,,110.52,,0,1,0,0,110
83,110077,,109.21,,0,1,0,0,110
83,110078,,108.04,,0,1,0,0,110
83,110079,,107.72,,0,3,51,3,110
83,110080,,110.17,,0,3,51,3,110
83,110081,,110.83,,0,3,51,3,110
83,110082,,111.75,,0,3,51,3,110
83,110083,,112.66,,0,3,51,3,110
83,110084,,111.13,,0,3,51,3,110
83,110085,,110.78,,0,3,51,3,110
83,110086,,110.48,,0,3,51,3,110
83,110087,,108.87,,0,1,61,2,110
83,110088,,107.48,,0,1,0,0,110
83,110089,,108.17,,0,1,58,2,110
83,110090,,102.99,,0,1,54,2,100
83,110091,,105.31,,0,3,51,3,110
83,110092,,103,,0,1,0,0,100
83,110093,,103.97,,0,3,51,3,100
83,110094,,102.59,,0,1,0,0,100
83,110095,,104.51,,0,1,0,0,110
83,110096,,103.46,,0,1,0,0,100
83,110097,,104.27,,0,3,51,3,100
83,110098,,104.39,,0,3,51,3,100
83,110099,,104.92,,0,1,0,0,110
83,110100,,103.29,,0,1,0,0,100
83,110101,,101.24,,0,1,0,0,100
83,110102,,102.02,,0,1,0,0,100
83,110103,,99.8,,0,1,0,0,100
83,110104,,102,,0,1,0,0,100
83,110105,,100.66,,0,1,0,0,100
83,110106,,103.46,,0,3,51,3,100
83,120000,,129.16,,0,1,53,2,130
83,120001,,129.39,,0,1,130,2,130
83,120002,,128.55,,0,1,0,0,130
83,120003,,129.06,,7,1,28,2,130
83,120004,,130,,0,1,0,0,130
83,120005,,128.74,,0,1,28,2,130
83,120006,,128.15,,0,1,0,0,130
83,120007,,127.61,,0,1,28,2,130
83,120008,,127.03,,0,1,0,0,130
83,120009,,126.3,,0,1,28,2,130
83,120010,,127.15,,0,1,0,0,130
83,120011,,127.84,,0,1,28,2,130
83,120012,,128,,0,1,0,0,130
83,120013,,126.35,,0,1,28,2,130
83,120014,,125.26,,0,1,0,0,130
83,120015,,125.02,,0,1,31,2,130
83,120016,,125,,0,1,27,2,130
83,120017,,123.94,,0,1,0,0,120
83,120018,,123.56,,0,1,0,0,120
83,120019,,123.05,,0,1,0,0,120
83,120020,,122.96,,0,1,0,0,120
83,120021,,123.66,,0,1,0,0,120
83,120022,,122.06,,0,1,0,0,120
83,120023,,122.43,,0,1,0,0,120
83,120024,,121.81,,0,1,26,2,120
83,120025,,121.19,,0,1,128,2,120
83,120026,,121.15,,0,1,0,0,120
83,120027,,121.95,,7,1,28,2,120
83,120028,,121,,0,1,0,0,120
83,120029,,122.7,,0,1,32,2,120
83,120030,,121.15,,0,3,51,3,120
83,120031,,121,,0,1,0,0,120
83,120032,,122.15,,0,1,0,0,120
83,120033,,119.96,,0,1,0,0,120
83,120034,,119.64,,0,1,0,0,120
83,120035,,119,,0,1,67,2,120
83,120036,,117.15,,0,1,66,2,120
83,120037,,119.91,,0,1,0,0,120
83,120038,,117.91,,0,1,0,0,120
83,120039,,117.57,,0,1,0,0,120
83,120040,,116.12,,0,1,0,0,120
83,120041,,117.66,,0,1,27,2,120
83,120042,,116.06,,0,1,34,2,120
83,120043,,115.17,,0,1,0,0,120
83,120044,,115.69,,0,1,28,2,120
83,120045,,116.09,,0,1,0,0,120
83,120046,,118,,0,1,31,2,120
83,120047,,116,,0,1,0,0,120
83,120048,,116.26,,0,1,0,0,120
83,120049,,117.95,,0,1,0,0,120
83,120050,,115.55,,0,1,0,0,120
83,120051,,115.06,,0,1,54,2,120
83,120052,,115.5,,0,1,54,2,120
83,120053,,116.31,,0,1,0,0,120
83,120054,,116,,0,1,0,0,120
83,120055,,114.39,,0,1,0,0,110
83,120056,,114.15,,0,1,0,0,110
83,120057,,115.17,,0,1,0,0,120
83,120058,,113.93,,0,1,0,0,110
83,120059,,113.98,,0,1,0,0,110
83,120060,,113,,0,1,0,0,110
